nct_id,drug,trial_name,endpoint_rank,endpoint_position,endpoint_verbatim_sha1,arm_id,timepoint,analysis_population,study_period,denominator,value_type,reported_value,reported_unit,responders,response_rate_pct,rate_is_derived,dispersion_type,dispersion_value,ci_pct,ci_lower,ci_upper,ctgov_class_title
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,14,777d66bb1c9c580784227e479605520cc24bff90,OG000#2,24w,,,118,mean,4.7,Score on a scale,,,False,standard_deviation,3.96,,,,Depression: Baseline
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,14,777d66bb1c9c580784227e479605520cc24bff90,OG001,24w,,,228,mean,4.2,Score on a scale,,,False,standard_deviation,3.66,,,,Depression: Baseline
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,14,777d66bb1c9c580784227e479605520cc24bff90,OG002,24w,,,120,mean,4.3,Score on a scale,,,False,standard_deviation,3.56,,,,Depression: Baseline
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,14,777d66bb1c9c580784227e479605520cc24bff90,OG000#2,24w,,,118,mean,-0.6,Score on a scale,,,False,standard_deviation,2.97,,,,Depression: Change From Baseline at Week 24
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,14,777d66bb1c9c580784227e479605520cc24bff90,OG001,24w,,,228,mean,-1.2,Score on a scale,,,False,standard_deviation,3.16,,,,Depression: Change From Baseline at Week 24
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,14,777d66bb1c9c580784227e479605520cc24bff90,OG002,24w,,,120,mean,-1.5,Score on a scale,,,False,standard_deviation,2.6,,,,Depression: Change From Baseline at Week 24
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,15,8c99cf475ae5bcc1131d097f3fcc6630d0508353,OG000#2,24w,,,127,number,0.0,Percentage of participants,,0.0,False,,,,,,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,15,8c99cf475ae5bcc1131d097f3fcc6630d0508353,OG001,24w,,,249,number,24.9,Percentage of participants,,24.9,False,,,,,,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,15,8c99cf475ae5bcc1131d097f3fcc6630d0508353,OG002,24w,,,127,number,26.7,Percentage of participants,,26.7,False,,,,,,
NCT04871711,Delgocitinib,DELTA 1,primary,1,0a7e70f49b6ed4d5e2fb8f21befddd7b3e36c907,OG000,16w,,,325,count_of_participants,64.0,Participants,64,19.7,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,primary,1,0a7e70f49b6ed4d5e2fb8f21befddd7b3e36c907,OG001,16w,,,162,count_of_participants,16.0,Participants,16,9.9,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,secondary,1,97e5b01dfd3dff2428f3edd58921cc428c753b60,OG000,16w,,,323,count_of_participants,152.0,Participants,152,47.1,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,secondary,1,97e5b01dfd3dff2428f3edd58921cc428c753b60,OG001,16w,,,161,count_of_participants,37.0,Participants,37,23.0,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,secondary,2,5b2fa5630570407ca60cd8189e588fc5087edbef,OG000,16w,,,309,count_of_participants,146.0,Participants,146,47.2,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,secondary,2,5b2fa5630570407ca60cd8189e588fc5087edbef,OG001,16w,,,156,count_of_participants,38.0,Participants,38,24.4,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,secondary,3,605c31e3da0cf83cc6dbcb027310e22014df0a27,OG000,8w,,,325,count_of_participants,74.0,Participants,74,22.8,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,secondary,3,605c31e3da0cf83cc6dbcb027310e22014df0a27,OG001,8w,,,162,count_of_participants,17.0,Participants,17,10.5,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,secondary,4,98914b6266be1c07bdfc7f03006cf0182c0bac28,OG000,4w,,,325,count_of_participants,50.0,Participants,50,15.4,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,secondary,4,98914b6266be1c07bdfc7f03006cf0182c0bac28,OG001,4w,,,162,count_of_participants,8.0,Participants,8,4.9,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,secondary,5,838f643abbdbac793487049dc2553474fe95946e,OG000,8w,,,323,count_of_participants,138.0,Participants,138,42.7,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,secondary,5,838f643abbdbac793487049dc2553474fe95946e,OG001,8w,,,161,count_of_participants,35.0,Participants,35,21.7,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,secondary,6,cfa3f695dc44704ec6a223e5f9c2de7dd4ea2908,OG000,4w,,,323,count_of_participants,99.0,Participants,99,30.7,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,secondary,6,cfa3f695dc44704ec6a223e5f9c2de7dd4ea2908,OG001,4w,,,161,count_of_participants,18.0,Participants,18,11.2,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,secondary,7,1e3450064b8139018e8f5a54c1f27573de8390f0,OG000,2w,,,323,count_of_participants,50.0,Participants,50,15.5,True,,,,,,
NCT04871711,Delgocitinib,DELTA 1,secondary,7,1e3450064b8139018e8f5a54c1f27573de8390f0,OG001,2w,,,161,count_of_participants,10.0,Participants,10,6.2,True,,,,,,
