nct_id,drug,trial_name,endpoint_rank,endpoint_position,endpoint_verbatim_sha1,timepoint,test_arm_id,reference_arm_id,comparison_kind,effect_type,effect_type_verbatim,effect_value,ci_pct,ci_lower,ci_upper,ci_sides,p_value_comparator,p_value,p_value_verbatim,statistical_method,adjusted_for
NCT04773587,Roflumilast,INTEGUMENT-I,secondary,5,ff962a5ffc02951ea0c547d078e3185b0cf37f7b,4w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),3.17,95.0,2.102,4.795,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT04773587,Roflumilast,INTEGUMENT-I,secondary,6,9bc36692203c8ce68b877deebb290d38a15c8578,4w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),2.56,95.0,1.707,3.843,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT04773587,Roflumilast,INTEGUMENT-I,secondary,7,71545c5cda38c4de06b89b7214edd9bf2cd4b5c0,2w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),4.28,95.0,2.31,7.926,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT04773587,Roflumilast,INTEGUMENT-I,secondary,8,ae56c558ccd8a5135cc567da47936a809cbf8704,1w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),25.41,95.0,2.815,229.388,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT04773587,Roflumilast,INTEGUMENT-I,secondary,9,b95168275eff6d6971969c3b01e78bb9bd8fa5f2,2w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),3.62,95.0,2.217,5.911,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT04773587,Roflumilast,INTEGUMENT-I,secondary,10,030b2f919e83e45ff8c9914b079f396fba1342b7,1w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),3.46,95.0,1.705,7.007,2,=,0.0002,0.0002,Cochran-Mantel-Haenszel,
NCT04773600,Roflumilast,,primary,1,5f857fa12a48d8df882eb9b09373945020dc3093,4w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),3.19,95.0,1.962,5.183,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT04773600,Roflumilast,,secondary,1,97b885e19c6417f14743d921e5c86779fea644c2,4w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),3.37,95.0,1.996,5.687,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT04773600,Roflumilast,,secondary,2,33155b1d64483084bb3e8df69a4e96ea0806a764,2w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),4.42,95.0,2.281,8.658,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT04773600,Roflumilast,,secondary,3,3c2855f140a8d8b317f80acfc856a2375846b8b0,1w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),1.99,95.0,0.832,4.782,2,=,0.1156,0.1156,Cochran-Mantel-Haenszel,
NCT04773600,Roflumilast,,secondary,4,d599cdbab7c0f18f0444117ab160eb970d67e357,4w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),2.71,95.0,1.448,5.066,2,=,0.0014,0.0014,Cochran-Mantel-Haenszel,
NCT04773600,Roflumilast,,secondary,5,5e85145af6229e10f3cfa881c17f76fce46d7aac,2w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),3.55,95.0,1.591,7.927,2,=,0.0015,0.0015,Cochran-Mantel-Haenszel,
NCT04773600,Roflumilast,,secondary,6,c58a0f7895f58826e4f598077903dadac787294b,1w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),7.84,95.0,1.717,35.764,2,=,0.002,0.0020,Cochran-Mantel-Haenszel,
NCT04773600,Roflumilast,,secondary,7,7181f1411726bfae971e3c9af569509490017b38,4w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),3.23,95.0,2.108,4.964,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT04773600,Roflumilast,,secondary,8,9bc36692203c8ce68b877deebb290d38a15c8578,4w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),3.39,95.0,2.191,5.24,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT04773600,Roflumilast,,secondary,9,b95168275eff6d6971969c3b01e78bb9bd8fa5f2,2w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),3.5,95.0,2.097,5.854,2,<,0.0001,<0.0001,Cochran-Mantel-Haenszel,
NCT04773600,Roflumilast,,secondary,10,030b2f919e83e45ff8c9914b079f396fba1342b7,1w,OG000,OG001,superiority,odds_ratio,Odds Ratio (OR),2.56,95.0,1.312,4.993,2,=,0.005,0.0050,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,primary,1,87ca9d8571f5bd27535572fa8fb8c2a9a11bffd3,24w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.31,95.0,0.25,0.37,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,primary,1,87ca9d8571f5bd27535572fa8fb8c2a9a11bffd3,24w,OG000,OG002,superiority,risk_difference,Risk Difference (RD),0.36,95.0,0.27,0.45,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,1,6116561f64e0a65d26b4132bbcfb6bcfc9244e71,12w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.38,95.0,0.31,0.46,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,1,6116561f64e0a65d26b4132bbcfb6bcfc9244e71,12w,OG000,OG002,superiority,risk_difference,Risk Difference (RD),0.36,95.0,0.26,0.45,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,1,6116561f64e0a65d26b4132bbcfb6bcfc9244e71,16w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.37,95.0,0.3,0.45,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,1,6116561f64e0a65d26b4132bbcfb6bcfc9244e71,16w,OG000,OG002,superiority,risk_difference,Risk Difference (RD),0.4,95.0,0.31,0.5,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,1,6116561f64e0a65d26b4132bbcfb6bcfc9244e71,20w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.39,95.0,0.32,0.46,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,1,6116561f64e0a65d26b4132bbcfb6bcfc9244e71,20w,OG000,OG002,superiority,risk_difference,Risk Difference (RD),0.5,95.0,0.41,0.59,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,1,6116561f64e0a65d26b4132bbcfb6bcfc9244e71,24w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.45,95.0,0.38,0.52,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,1,6116561f64e0a65d26b4132bbcfb6bcfc9244e71,24w,OG000,OG002,superiority,risk_difference,Risk Difference (RD),0.49,95.0,0.4,0.58,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,2,6e544a8126c4cc8beb4874461115bd420f82d5ca,4w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.0,95.0,-0.0,0.01,2,=,0.3175,0.3175,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,2,6e544a8126c4cc8beb4874461115bd420f82d5ca,8w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.02,95.0,-0.0,0.05,2,=,0.102,0.1020,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,2,6e544a8126c4cc8beb4874461115bd420f82d5ca,8w,OG000,OG002,superiority,risk_difference,Risk Difference (RD),0.02,95.0,-0.01,0.05,2,=,0.3103,0.3103,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,2,6e544a8126c4cc8beb4874461115bd420f82d5ca,12w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.1,95.0,0.06,0.14,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,2,6e544a8126c4cc8beb4874461115bd420f82d5ca,12w,OG000,OG002,superiority,risk_difference,Risk Difference (RD),0.12,95.0,0.06,0.17,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,2,6e544a8126c4cc8beb4874461115bd420f82d5ca,16w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.19,95.0,0.14,0.24,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,2,6e544a8126c4cc8beb4874461115bd420f82d5ca,16w,OG000,OG002,superiority,risk_difference,Risk Difference (RD),0.2,95.0,0.13,0.27,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,2,6e544a8126c4cc8beb4874461115bd420f82d5ca,20w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.23,95.0,0.18,0.29,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,2,6e544a8126c4cc8beb4874461115bd420f82d5ca,20w,OG000,OG002,superiority,risk_difference,Risk Difference (RD),0.27,95.0,0.19,0.35,2,<,0.0001,<0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,3,f70001593015f2f16fd4cb5237cd81a7e99f113c,4w,OG000,OG001,superiority,ls_mean_difference,Least Square (LS) Mean Difference,-2.8,95.0,-4.7,-0.9,2,=,0.0039,0.0039,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,3,f70001593015f2f16fd4cb5237cd81a7e99f113c,4w,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-3.4,95.0,-5.6,-1.2,2,=,0.0027,0.0027,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,3,f70001593015f2f16fd4cb5237cd81a7e99f113c,8w,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-9.4,95.0,-13.6,-5.1,2,<,0.0001,<0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,3,f70001593015f2f16fd4cb5237cd81a7e99f113c,8w,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-14.2,95.0,-19.0,-9.3,2,<,0.0001,<0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,3,f70001593015f2f16fd4cb5237cd81a7e99f113c,12w,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-23.0,95.0,-28.8,-17.3,2,<,0.0001,<0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,3,f70001593015f2f16fd4cb5237cd81a7e99f113c,12w,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-29.3,95.0,-35.9,-22.7,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,3,f70001593015f2f16fd4cb5237cd81a7e99f113c,16w,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-34.8,95.0,-41.4,-28.2,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,3,f70001593015f2f16fd4cb5237cd81a7e99f113c,16w,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-40.2,95.0,-47.8,-32.6,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,3,f70001593015f2f16fd4cb5237cd81a7e99f113c,20w,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-38.7,95.0,-45.9,-31.6,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,3,f70001593015f2f16fd4cb5237cd81a7e99f113c,20w,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-46.6,95.0,-54.8,-38.4,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,3,f70001593015f2f16fd4cb5237cd81a7e99f113c,24w,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-45.9,95.0,-53.4,-38.5,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,3,f70001593015f2f16fd4cb5237cd81a7e99f113c,24w,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-52.8,95.0,-61.4,-44.2,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,4,a3e204ef0b2a748236756fa54b71b520ed826f40,12w,OG000,OG001,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,4,a3e204ef0b2a748236756fa54b71b520ed826f40,12w,OG000,OG002,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,4,a3e204ef0b2a748236756fa54b71b520ed826f40,16w,OG000,OG001,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,4,a3e204ef0b2a748236756fa54b71b520ed826f40,16w,OG000,OG002,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,4,a3e204ef0b2a748236756fa54b71b520ed826f40,20w,OG000,OG001,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,4,a3e204ef0b2a748236756fa54b71b520ed826f40,20w,OG000,OG002,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,4,a3e204ef0b2a748236756fa54b71b520ed826f40,24w,OG000,OG001,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,4,a3e204ef0b2a748236756fa54b71b520ed826f40,24w,OG000,OG002,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,5,956a9ddee2a05ecedcf951c25fd5bd69adfd2c93,12w,OG000,OG001,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,5,956a9ddee2a05ecedcf951c25fd5bd69adfd2c93,12w,OG000,OG002,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,5,956a9ddee2a05ecedcf951c25fd5bd69adfd2c93,16w,OG000,OG001,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,5,956a9ddee2a05ecedcf951c25fd5bd69adfd2c93,16w,OG000,OG002,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,5,956a9ddee2a05ecedcf951c25fd5bd69adfd2c93,20w,OG000,OG001,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,5,956a9ddee2a05ecedcf951c25fd5bd69adfd2c93,20w,OG000,OG002,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,5,956a9ddee2a05ecedcf951c25fd5bd69adfd2c93,24w,OG000,OG001,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,5,956a9ddee2a05ecedcf951c25fd5bd69adfd2c93,24w,OG000,OG002,superiority,,,,,,,,<,0.0001,< 0.0001,Cochran-Mantel-Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,6,c181c5694a206fd1675c2348be36ea1b0a6cf7ba,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-1.2,95.0,-1.5,-1.0,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,6,c181c5694a206fd1675c2348be36ea1b0a6cf7ba,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-1.4,95.0,-1.7,-1.1,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,6,c181c5694a206fd1675c2348be36ea1b0a6cf7ba,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-1.6,95.0,-1.9,-1.3,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,6,c181c5694a206fd1675c2348be36ea1b0a6cf7ba,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-1.8,95.0,-2.2,-1.5,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,6,c181c5694a206fd1675c2348be36ea1b0a6cf7ba,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-1.7,95.0,-2.0,-1.3,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,6,c181c5694a206fd1675c2348be36ea1b0a6cf7ba,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-2.1,95.0,-2.5,-1.7,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,6,c181c5694a206fd1675c2348be36ea1b0a6cf7ba,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-2.2,95.0,-2.5,-1.8,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,6,c181c5694a206fd1675c2348be36ea1b0a6cf7ba,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-2.4,95.0,-2.8,-2.0,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,7,9d9105d539952e9d308812e393f5cf00ab408f72,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-1.4,95.0,-1.8,-1.0,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,7,9d9105d539952e9d308812e393f5cf00ab408f72,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-1.6,95.0,-2.0,-1.1,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,7,9d9105d539952e9d308812e393f5cf00ab408f72,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-1.6,95.0,-2.0,-1.2,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,7,9d9105d539952e9d308812e393f5cf00ab408f72,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-1.8,95.0,-2.3,-1.4,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,7,9d9105d539952e9d308812e393f5cf00ab408f72,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-1.7,95.0,-2.2,-1.3,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,7,9d9105d539952e9d308812e393f5cf00ab408f72,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-1.9,95.0,-2.4,-1.5,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,7,9d9105d539952e9d308812e393f5cf00ab408f72,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-2.1,95.0,-2.5,-1.7,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,7,9d9105d539952e9d308812e393f5cf00ab408f72,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-2.3,95.0,-2.8,-1.8,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,8,72329f7a175f17938c9c410a44812f67816d8b53,12w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.09,95.0,0.05,0.12,2,<,0.0001,< 0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,8,72329f7a175f17938c9c410a44812f67816d8b53,12w,OG000,OG002,superiority,risk_difference,Risk Difference (RD),0.12,95.0,0.06,0.17,2,<,0.0001,< 0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,8,72329f7a175f17938c9c410a44812f67816d8b53,24w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.33,95.0,0.27,0.38,2,<,0.0001,< 0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,8,72329f7a175f17938c9c410a44812f67816d8b53,24w,OG000,OG002,superiority,risk_difference,Risk Difference (RD),0.37,95.0,0.28,0.45,2,<,0.0001,< 0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,8,72329f7a175f17938c9c410a44812f67816d8b53,12w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.02,95.0,0.0,0.03,2,=,0.0409,0.0409,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,8,72329f7a175f17938c9c410a44812f67816d8b53,12w,OG000,OG002,superiority,risk_difference,Risk Difference (RD),0.05,95.0,0.01,0.09,2,=,0.012,0.012,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,8,72329f7a175f17938c9c410a44812f67816d8b53,24w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.21,95.0,0.16,0.26,2,<,0.0001,< 0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,8,72329f7a175f17938c9c410a44812f67816d8b53,24w,OG000,OG002,superiority,risk_difference,Risk Difference (RD),0.24,95.0,0.16,0.31,2,<,0.0001,< 0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,9,8b344b4dc45e0a7c30c3edde96fb8b9d0d62a0d9,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,1.0,95.0,0.7,1.4,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,9,8b344b4dc45e0a7c30c3edde96fb8b9d0d62a0d9,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,1.1,95.0,0.7,1.5,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,9,8b344b4dc45e0a7c30c3edde96fb8b9d0d62a0d9,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,1.5,95.0,1.1,1.8,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,9,8b344b4dc45e0a7c30c3edde96fb8b9d0d62a0d9,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,1.7,95.0,1.3,2.2,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,10,e319218dfe941fbadb35e6b960568f4b01c7cfab,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,1.1,95.0,0.7,1.5,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,10,e319218dfe941fbadb35e6b960568f4b01c7cfab,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,1.2,95.0,0.7,1.6,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,10,e319218dfe941fbadb35e6b960568f4b01c7cfab,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,1.5,95.0,1.0,2.0,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,10,e319218dfe941fbadb35e6b960568f4b01c7cfab,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,1.5,95.0,1.0,2.1,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,11,31e825bde921049eb68fd47deaa5b9951d077b91,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-1.2,95.0,-1.4,-0.9,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,11,31e825bde921049eb68fd47deaa5b9951d077b91,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-1.2,95.0,-1.5,-0.9,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,11,31e825bde921049eb68fd47deaa5b9951d077b91,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-1.4,95.0,-1.6,-1.1,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,11,31e825bde921049eb68fd47deaa5b9951d077b91,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-1.5,95.0,-1.8,-1.2,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,11,31e825bde921049eb68fd47deaa5b9951d077b91,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-1.4,95.0,-1.6,-1.1,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,11,31e825bde921049eb68fd47deaa5b9951d077b91,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-1.7,95.0,-2.0,-1.4,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,11,31e825bde921049eb68fd47deaa5b9951d077b91,,OG000,OG001,superiority,ls_mean_difference,LS Mean Difference,-1.5,95.0,-1.8,-1.3,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,11,31e825bde921049eb68fd47deaa5b9951d077b91,,OG000,OG002,superiority,ls_mean_difference,LS Mean Difference,-1.8,95.0,-2.1,-1.4,2,<,0.0001,< 0.0001,MMRM,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,12,a5f95d9b23a8d0fcebe8911a0d30909f2cbf8265,12w,OG000,OG001,superiority,risk_difference,Risk Difference (RD),0.34,95.0,0.25,0.43,2,<,0.0001,< 0.0001,Mantel Haenszel,
NCT04797650,Deuruxolitinib,THRIVE-AA2,secondary,12,a5f95d9b23a8d0fcebe8911a0d30909f2cbf8265,12w,OG000,OG002,superiority,risk_difference,Risk Difference (RD),0.43,95.0,0.33,0.54,2,<,0.0001,< 0.0001,Mantel Haenszel,
