nct_id,drug,trial_name,measure,arm,meddra_pt,meddra_soc,n_affected,n_at_risk,pct
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Any AIN457 150mg,HYPERTENSION,Vascular disorders,0,58,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Any AIN457 300mg,HYPERTENSION,Vascular disorders,0,47,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Placebo,HYPERTENSION,Vascular disorders,0,18,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,INDUCTION-AIN457 150mg,INFLUENZA LIKE ILLNESS,General disorders,3,245,1.2
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,INDUCTION-AIN457 300mg,INFLUENZA LIKE ILLNESS,General disorders,5,245,2.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,INDUCTION-Placebo,INFLUENZA LIKE ILLNESS,General disorders,3,247,1.2
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-AIN457 150mg,INFLUENZA LIKE ILLNESS,General disorders,15,245,6.1
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-AIN457 300mg,INFLUENZA LIKE ILLNESS,General disorders,11,245,4.5
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-Any AIN457 150mg,INFLUENZA LIKE ILLNESS,General disorders,17,353,4.8
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-Any AIN457 300mg,INFLUENZA LIKE ILLNESS,General disorders,14,349,4.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-Placebo,INFLUENZA LIKE ILLNESS,General disorders,3,247,1.2
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Any AIN457 150mg,INFLUENZA LIKE ILLNESS,General disorders,0,58,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Any AIN457 300mg,INFLUENZA LIKE ILLNESS,General disorders,0,47,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Placebo,INFLUENZA LIKE ILLNESS,General disorders,0,18,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,INDUCTION-AIN457 150mg,PRURITUS,Skin and subcutaneous tissue disorders,9,245,3.7
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,INDUCTION-AIN457 300mg,PRURITUS,Skin and subcutaneous tissue disorders,11,245,4.5
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,INDUCTION-Placebo,PRURITUS,Skin and subcutaneous tissue disorders,6,247,2.4
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-AIN457 150mg,PRURITUS,Skin and subcutaneous tissue disorders,13,245,5.3
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-AIN457 300mg,PRURITUS,Skin and subcutaneous tissue disorders,14,245,5.7
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-Any AIN457 150mg,PRURITUS,Skin and subcutaneous tissue disorders,15,353,4.2
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-Any AIN457 300mg,PRURITUS,Skin and subcutaneous tissue disorders,19,349,5.4
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-Placebo,PRURITUS,Skin and subcutaneous tissue disorders,6,247,2.4
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Any AIN457 150mg,PRURITUS,Skin and subcutaneous tissue disorders,0,58,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Any AIN457 300mg,PRURITUS,Skin and subcutaneous tissue disorders,0,47,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Placebo,PRURITUS,Skin and subcutaneous tissue disorders,0,18,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,INDUCTION-AIN457 150mg,SUPRAVENTRICULAR TACHYCARDIA,Cardiac disorders,0,245,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,INDUCTION-AIN457 300mg,SUPRAVENTRICULAR TACHYCARDIA,Cardiac disorders,0,245,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,INDUCTION-Placebo,SUPRAVENTRICULAR TACHYCARDIA,Cardiac disorders,0,247,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-AIN457 150mg,SUPRAVENTRICULAR TACHYCARDIA,Cardiac disorders,0,245,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-AIN457 300mg,SUPRAVENTRICULAR TACHYCARDIA,Cardiac disorders,0,245,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-Any AIN457 150mg,SUPRAVENTRICULAR TACHYCARDIA,Cardiac disorders,0,353,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-Any AIN457 300mg,SUPRAVENTRICULAR TACHYCARDIA,Cardiac disorders,0,349,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-Placebo,SUPRAVENTRICULAR TACHYCARDIA,Cardiac disorders,0,247,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Any AIN457 150mg,SUPRAVENTRICULAR TACHYCARDIA,Cardiac disorders,0,58,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Any AIN457 300mg,SUPRAVENTRICULAR TACHYCARDIA,Cardiac disorders,0,47,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Placebo,SUPRAVENTRICULAR TACHYCARDIA,Cardiac disorders,1,18,5.6
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,INDUCTION-AIN457 150mg,ABSCESS LIMB,Infections and infestations,1,245,0.4
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,INDUCTION-AIN457 300mg,ABSCESS LIMB,Infections and infestations,0,245,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,INDUCTION-Placebo,ABSCESS LIMB,Infections and infestations,0,247,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-AIN457 150mg,ABSCESS LIMB,Infections and infestations,1,245,0.4
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-AIN457 300mg,ABSCESS LIMB,Infections and infestations,0,245,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-Any AIN457 150mg,ABSCESS LIMB,Infections and infestations,1,353,0.3
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-Any AIN457 300mg,ABSCESS LIMB,Infections and infestations,0,349,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,ENTIRE-Placebo,ABSCESS LIMB,Infections and infestations,0,247,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Any AIN457 150mg,ABSCESS LIMB,Infections and infestations,0,58,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Any AIN457 300mg,ABSCESS LIMB,Infections and infestations,0,47,0.0
NCT01365455,Secukinumab,ERASURE,most_common_adverse_events,FOLLOW UP-Placebo,ABSCESS LIMB,Infections and infestations,1,18,5.6
NCT01397461,Ozenoxacin,,serious_adverse_event_rate,Ozenoxacin 1% Cream,,,0,156,0.0
NCT01397461,Ozenoxacin,,serious_adverse_event_rate,Ozenoxacin Placebo,,,0,156,0.0
NCT01397461,Ozenoxacin,,serious_adverse_event_rate,Retapamulin 1% Ointment,,,0,152,0.0
NCT01397461,Ozenoxacin,,death_rate,Ozenoxacin 1% Cream,,,0,156,0.0
NCT01397461,Ozenoxacin,,death_rate,Ozenoxacin Placebo,,,0,156,0.0
NCT01397461,Ozenoxacin,,death_rate,Retapamulin 1% Ointment,,,0,152,0.0
NCT01468207,Adalimumab,PIONEER I,serious_adverse_event_rate,Placebo (Period 1),,,5,152,3.3
NCT01468207,Adalimumab,PIONEER I,serious_adverse_event_rate,Adalimumab EW (Period 1),,,3,153,2.0
NCT01468207,Adalimumab,PIONEER I,serious_adverse_event_rate,Placebo/Adalimumab EW (Period 2),,,5,145,3.4
NCT01468207,Adalimumab,PIONEER I,serious_adverse_event_rate,Adalimumab EW/Placebo (Period 2),,,2,49,4.1
NCT01468207,Adalimumab,PIONEER I,serious_adverse_event_rate,Adalimumab EW/Adalimumab EOW (Period 2),,,3,48,6.2
NCT01468207,Adalimumab,PIONEER I,serious_adverse_event_rate,Adalimumab EW/Adalimumab EW (Period 2),,,1,48,2.1
NCT01468207,Adalimumab,PIONEER I,discontinuation_due_to_ae_rate,Placebo,,,1,154,0.6
NCT01468207,Adalimumab,PIONEER I,discontinuation_due_to_ae_rate,Adalimumab Every Week (EW),,,0,153,0.0
NCT01468207,Adalimumab,PIONEER I,discontinuation_due_to_ae_rate,Placebo/Adalimumab Every Week (EW),,,0,0,
NCT01468207,Adalimumab,PIONEER I,discontinuation_due_to_ae_rate,Adalimumab Every Week (EW)/Placebo,,,0,0,
NCT01468207,Adalimumab,PIONEER I,discontinuation_due_to_ae_rate,Adalimumab Every Week (EW)/ Adalimumab Every Other Week (EOW),,,0,0,
NCT01468207,Adalimumab,PIONEER I,discontinuation_due_to_ae_rate,Adalimumab Every Week (EW)/Adalimumab Every Week (EW),,,0,0,
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo (Period 1),NASOPHARYNGITIS,Infections and infestations,16,152,10.5
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW (Period 1),NASOPHARYNGITIS,Infections and infestations,9,153,5.9
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo/Adalimumab EW (Period 2),NASOPHARYNGITIS,Infections and infestations,11,145,7.6
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Placebo (Period 2),NASOPHARYNGITIS,Infections and infestations,9,49,18.4
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EOW (Period 2),NASOPHARYNGITIS,Infections and infestations,1,48,2.1
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EW (Period 2),NASOPHARYNGITIS,Infections and infestations,3,48,6.2
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo (Period 1),HIDRADENITIS,Skin and subcutaneous tissue disorders,17,152,11.2
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW (Period 1),HIDRADENITIS,Skin and subcutaneous tissue disorders,13,153,8.5
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo/Adalimumab EW (Period 2),HIDRADENITIS,Skin and subcutaneous tissue disorders,14,145,9.7
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Placebo (Period 2),HIDRADENITIS,Skin and subcutaneous tissue disorders,8,49,16.3
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EOW (Period 2),HIDRADENITIS,Skin and subcutaneous tissue disorders,7,48,14.6
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EW (Period 2),HIDRADENITIS,Skin and subcutaneous tissue disorders,2,48,4.2
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo (Period 1),HEADACHE,Nervous system disorders,15,152,9.9
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW (Period 1),HEADACHE,Nervous system disorders,14,153,9.2
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo/Adalimumab EW (Period 2),HEADACHE,Nervous system disorders,9,145,6.2
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Placebo (Period 2),HEADACHE,Nervous system disorders,4,49,8.2
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EOW (Period 2),HEADACHE,Nervous system disorders,3,48,6.2
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EW (Period 2),HEADACHE,Nervous system disorders,2,48,4.2
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo (Period 1),UPPER RESPIRATORY TRACT INFECTION,Infections and infestations,4,152,2.6
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW (Period 1),UPPER RESPIRATORY TRACT INFECTION,Infections and infestations,5,153,3.3
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo/Adalimumab EW (Period 2),UPPER RESPIRATORY TRACT INFECTION,Infections and infestations,5,145,3.4
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Placebo (Period 2),UPPER RESPIRATORY TRACT INFECTION,Infections and infestations,2,49,4.1
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EOW (Period 2),UPPER RESPIRATORY TRACT INFECTION,Infections and infestations,3,48,6.2
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EW (Period 2),UPPER RESPIRATORY TRACT INFECTION,Infections and infestations,4,48,8.3
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo (Period 1),PYREXIA,General disorders,3,152,2.0
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW (Period 1),PYREXIA,General disorders,1,153,0.7
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo/Adalimumab EW (Period 2),PYREXIA,General disorders,2,145,1.4
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Placebo (Period 2),PYREXIA,General disorders,0,49,0.0
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EOW (Period 2),PYREXIA,General disorders,3,48,6.2
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EW (Period 2),PYREXIA,General disorders,2,48,4.2
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo (Period 1),DERMATITIS CONTACT,Skin and subcutaneous tissue disorders,1,152,0.7
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW (Period 1),DERMATITIS CONTACT,Skin and subcutaneous tissue disorders,0,153,0.0
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo/Adalimumab EW (Period 2),DERMATITIS CONTACT,Skin and subcutaneous tissue disorders,1,145,0.7
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Placebo (Period 2),DERMATITIS CONTACT,Skin and subcutaneous tissue disorders,0,49,0.0
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EOW (Period 2),DERMATITIS CONTACT,Skin and subcutaneous tissue disorders,3,48,6.2
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EW (Period 2),DERMATITIS CONTACT,Skin and subcutaneous tissue disorders,0,48,0.0
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo (Period 1),ARTHRALGIA,Musculoskeletal and connective tissue disorders,0,152,0.0
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW (Period 1),ARTHRALGIA,Musculoskeletal and connective tissue disorders,3,153,2.0
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo/Adalimumab EW (Period 2),ARTHRALGIA,Musculoskeletal and connective tissue disorders,1,145,0.7
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Placebo (Period 2),ARTHRALGIA,Musculoskeletal and connective tissue disorders,3,49,6.1
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EOW (Period 2),ARTHRALGIA,Musculoskeletal and connective tissue disorders,1,48,2.1
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EW (Period 2),ARTHRALGIA,Musculoskeletal and connective tissue disorders,1,48,2.1
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo (Period 1),ANAEMIA,Blood and lymphatic system disorders,1,152,0.7
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW (Period 1),ANAEMIA,Blood and lymphatic system disorders,1,153,0.7
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Placebo/Adalimumab EW (Period 2),ANAEMIA,Blood and lymphatic system disorders,1,145,0.7
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Placebo (Period 2),ANAEMIA,Blood and lymphatic system disorders,1,49,2.0
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EOW (Period 2),ANAEMIA,Blood and lymphatic system disorders,0,48,0.0
NCT01468207,Adalimumab,PIONEER I,most_common_adverse_events,Adalimumab EW/Adalimumab EW (Period 2),ANAEMIA,Blood and lymphatic system disorders,2,48,4.2
NCT01468233,Adalimumab,PIONEER II,serious_adverse_event_rate,Placebo (Period 1),,,6,163,3.7
NCT01468233,Adalimumab,PIONEER II,serious_adverse_event_rate,Adalimumab EW (Period 1),,,3,163,1.8
NCT01468233,Adalimumab,PIONEER II,serious_adverse_event_rate,Placebo/Placebo (Period 2),,,7,151,4.6
NCT01468233,Adalimumab,PIONEER II,serious_adverse_event_rate,Adalimumab EW/Placebo (Period 2),,,0,51,0.0
NCT01468233,Adalimumab,PIONEER II,serious_adverse_event_rate,Adalimumab EW/Adalimumab EOW (Period 2),,,2,53,3.8
NCT01468233,Adalimumab,PIONEER II,serious_adverse_event_rate,Adalimumab EW/Adalimumab EW (Period 2),,,2,51,3.9
NCT01468233,Adalimumab,PIONEER II,discontinuation_due_to_ae_rate,Placebo,,,5,163,3.1
NCT01468233,Adalimumab,PIONEER II,discontinuation_due_to_ae_rate,Adalimumab Every Week (EW),,,3,163,1.8
NCT01468233,Adalimumab,PIONEER II,discontinuation_due_to_ae_rate,Placebo/Placebo,,,0,0,
NCT01468233,Adalimumab,PIONEER II,discontinuation_due_to_ae_rate,Adalimumab Every Week (EW)/Placebo,,,0,0,
NCT01468233,Adalimumab,PIONEER II,discontinuation_due_to_ae_rate,Adalimumab Every Week (EW)/ Adalimumab Every Other Week (EOW),,,0,0,
NCT01468233,Adalimumab,PIONEER II,discontinuation_due_to_ae_rate,Adalimumab Every Week (EW)/Adalimumab Every Week (EW),,,0,0,
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Placebo (Period 1),HIDRADENITIS,Skin and subcutaneous tissue disorders,19,163,11.7
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW (Period 1),HIDRADENITIS,Skin and subcutaneous tissue disorders,7,163,4.3
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Placebo/Placebo (Period 2),HIDRADENITIS,Skin and subcutaneous tissue disorders,13,151,8.6
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW/Placebo (Period 2),HIDRADENITIS,Skin and subcutaneous tissue disorders,10,51,19.6
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW/Adalimumab EOW (Period 2),HIDRADENITIS,Skin and subcutaneous tissue disorders,8,53,15.1
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW/Adalimumab EW (Period 2),HIDRADENITIS,Skin and subcutaneous tissue disorders,3,51,5.9
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Placebo (Period 1),HEADACHE,Nervous system disorders,21,163,12.9
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW (Period 1),HEADACHE,Nervous system disorders,21,163,12.9
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Placebo/Placebo (Period 2),HEADACHE,Nervous system disorders,4,151,2.6
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW/Placebo (Period 2),HEADACHE,Nervous system disorders,4,51,7.8
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW/Adalimumab EOW (Period 2),HEADACHE,Nervous system disorders,3,53,5.7
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW/Adalimumab EW (Period 2),HEADACHE,Nervous system disorders,5,51,9.8
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Placebo (Period 1),UPPER RESPIRATORY TRACT INFECTION,Infections and infestations,9,163,5.5
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW (Period 1),UPPER RESPIRATORY TRACT INFECTION,Infections and infestations,8,163,4.9
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Placebo/Placebo (Period 2),UPPER RESPIRATORY TRACT INFECTION,Infections and infestations,13,151,8.6
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW/Placebo (Period 2),UPPER RESPIRATORY TRACT INFECTION,Infections and infestations,5,51,9.8
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW/Adalimumab EOW (Period 2),UPPER RESPIRATORY TRACT INFECTION,Infections and infestations,4,53,7.5
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW/Adalimumab EW (Period 2),UPPER RESPIRATORY TRACT INFECTION,Infections and infestations,1,51,2.0
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Placebo (Period 1),DIARRHOEA,Gastrointestinal disorders,4,163,2.5
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW (Period 1),DIARRHOEA,Gastrointestinal disorders,9,163,5.5
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Placebo/Placebo (Period 2),DIARRHOEA,Gastrointestinal disorders,2,151,1.3
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW/Placebo (Period 2),DIARRHOEA,Gastrointestinal disorders,1,51,2.0
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW/Adalimumab EOW (Period 2),DIARRHOEA,Gastrointestinal disorders,4,53,7.5
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW/Adalimumab EW (Period 2),DIARRHOEA,Gastrointestinal disorders,1,51,2.0
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Placebo (Period 1),NASOPHARYNGITIS,Infections and infestations,10,163,6.1
NCT01468233,Adalimumab,PIONEER II,most_common_adverse_events,Adalimumab EW (Period 1),NASOPHARYNGITIS,Infections and infestations,9,163,5.5
